alpha,alpha_err
49.75,0.016666666666666666
50.2,0.016666666666666666
50.166666666666664,0.016666666666666666
50.55,0.016666666666666666
51.0,0.016666666666666666
51.43333333333333,0.016666666666666666
51.666666666666664,0.016666666666666666
52.43333333333333,0.016666666666666666
53.3,0.016666666666666666
