alpha,alpha_err
47.75,0.016666666666666666
48.166666666666664,0.016666666666666666
48.2,0.016666666666666666
48.55,0.016666666666666666
49.0,0.016666666666666666
49.43333333333333,0.016666666666666666
49.666666666666664,0.016666666666666666
50.43333333333333,0.016666666666666666
51.3,0.016666666666666666
