d^-3,err_d^-3,I,err_I
4.19589809003e-09,2.030273269e-11,13.444827586206896,0.10436376517532106
7.11197086937e-09,4.103060117e-11,22.237931034482756,0.10436376517532106
1.349746247705e-08,9.641044626e-11,41.51379310344827,1.034574708557196
3.0517578125e-08,2.8610229492e-10,92.20344827586206,1.3793793086207757
5.080526342529e-08,5.6450292695e-10,152.89310344827584,0.17296463729633726
9.39143501127e-08,1.28065022881e-09,272.20344827586206,0.6897930896579303
