#H_Fe[T] err_H_Fe[T]
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
1.47636327995916838418 0.07339298702179750111
-1.66829080809114604911 0.06663398059245767557
1.47636327995916838418 0.07339298702179750111
0.00000000000000000000 0.00000000000000000000
-4.81294489614146048240 0.08283837155916010109
-4.81294489614146048240 0.08283837155916010109
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
4.62101736800948259543 0.09849632138171757201
1.47636327995916838418 0.07339298702179750111
1.47636327995916838418 0.07339298702179750111
-1.66829080809114604911 0.06663398059245767557
-1.66829080809114604911 0.06663398059245767557
-36.64334083290856369786 0.52974615869907171195
-124.56078471528203976959 1.90274901753389835690
-200.09153977358624842964 3.24660269903758891274
-322.08345298521390986934 5.37111741733540259958
-402.61908046779154801698 6.90044788773706940788
-502.40648753493502454148 8.76554024023804601029
-590.89971400170441029331 10.40831745396250163083
-690.68712106884788681782 12.27658744040221172611
-845.08521280163859046297 15.11547113119335250531
-979.13901672616816540540 17.85337323584251123521
-1103.18307580215105190291 20.23490851957256353444
-1211.12000938161827434669 22.30887374147813417835
-1319.24887048921755194897 24.48163317392683069329
-1414.41526018835133982066 26.36920973998904216273
-1491.80623358287880364514 27.88836277355462911487
-1586.97262328201281889051 29.77662377043430197432
-1677.13414055687326253974 31.48294471785572312683
-1719.16620887031922393362 32.36423589395339206476
-1788.40765575252271446516 33.67982242574226603438
-1868.94328323510057998647 35.22119974874130576836
-1970.39898111033517125179 37.15335330293712701177
-2062.61264424955061258515 39.12111735884977292699
-2066.14115339386489722528 39.34380590970427959974
-2070.95409829000664103660 39.42621795336741996607
-2067.80944420195646671345 39.40488616552060108233
-2082.05635136224873349420 39.55140351927943953569
-2287.15276356010826930287 42.93680784829199126307
-2546.34313478431568000815 47.83004327929343446613
-2742.58136730242040357552 51.45132033030260743089
-2788.14194476018110435689 52.55393073949266380396
-2903.65262226757567987079 54.53390609104546626895
-3104.31994462555803693249 58.03884917037954949137
-3300.36624961553070534137 61.56117930253387982020
-3456.24070462828058225568 64.36272118467384473206
-3591.19508924837327867863 66.77363205774031484907
-3780.37630347784943296574 69.95651249520980741181
-3913.85432481798306980636 72.40596355274932705015
-4037.51452883770207336056 74.59188466337306522291
-4129.15240939252180396579 76.25985266443767329747
-4238.18185119568443042226 78.09995897338670545196
-4363.12649096722998365294 80.15068867276076503003
-4454.76437152205016900552 81.81876147716141645105
-4562.12552251712077122647 83.59963712270206315225
-4656.90805715999158564955 85.29034678827211735097
-4686.16958159310343035031 85.98144274173002088446
-4721.33655914605333236977 86.52253563493526655748
-4767.79771729937692725798 87.28911728679135251241
