#H_Fe[T] err_H_Fe[T]
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
4.81294489614146048240 0.08283837155916010109
1.66829080809114604911 0.06663398059245767557
4.81294489614146048240 0.08283837155916010109
0.00000000000000000000 0.00000000000000000000
-1.47636327995916838418 0.07339298702179750111
-1.47636327995916838418 0.07339298702179750111
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
7.95759898419177513773 0.11248491384587558373
4.81294489614146048240 0.08283837155916010109
4.81294489614146048240 0.08283837155916010109
1.66829080809114604911 0.06663398059245767557
1.66829080809114604911 0.06663398059245767557
-19.96043275199710009815 0.46284560710867106437
-57.82915239163619247620 1.66269900274914839144
-76.63801997484144123973 2.85272607244558651374
-111.87881116572948769772 4.73647394500439400389
-125.68280632466129986824 6.10965161596579520165
-145.39225460342976248285 7.78276229164767663349
-163.81726713037102172166 9.25563902982886865800
-183.52671540913948433627 10.93328603843854907041
-217.80786895936768132742 13.47563100273835878795
-228.40815308515246329080 15.96853771411568700955
-249.01818205948421791618 18.11714400678489056418
-266.86741200202953905318 19.98866502772433051405
-278.23540624034228585515 21.96376202861971904667
-289.98725553491891560043 23.67629914577289440558
-300.64659660580048239353 25.05232956141947653350
-312.39844590037716898223 26.76581170586494451413
-329.15516761922725663680 28.30190757248160693393
-331.14825653848572528659 29.10876062786399387505
-343.66781594559023460533 30.29392616213071320885
-357.47181110452220309526 31.68425917616581699576
-375.51296857519946570392 33.42558002544631534647
-377.63892807749317626076 35.23237109018401014282
-367.82111075707837244408 35.45777903122679219905
-369.29747403703743202641 35.53057867156542926068
-366.15281994898725770327 35.51750275046639160337
-377.06314549309735184579 35.62968040851593087837
-448.69629304366526412196 38.59889429369175672946
-497.68202244838846581843 43.00210159064120318817
-540.43750062210779105953 46.24761798018778335972
-532.61277222095134220581 47.27800108668685652447
-568.04549093997127329203 49.02805174211108862892
-625.23980380211480678554 52.13761958271407337406
-674.47651768006664951827 55.27934974417966884630
-713.57061612643656189903 57.77839537125613844637
-748.42755226106032750977 59.92665388590938846392
-810.81866507560948775790 62.73096461864268746922
-840.86265631409196430468 64.92421161947866892206
-874.43515669688906655210 66.86841113826272930964
-896.00482331188050011406 68.35977866828571336555
-931.62946955903294110612 69.98231005522286807263
-976.49615054220384990913 71.78092011882598910688
-998.06581715719528347108 73.27243333209590048227
-1035.35875421243849814346 74.83780293629996549498
-1060.07307491548021971539 76.34419373494731075880
-1055.96878318676999697345 76.98678630335763273251
-1071.11627104262561260839 77.45519495449187274971
-1087.54819465030868741451 78.12835383083519502634
-1108.60113562600122349977 78.88969697193671493096
-1117.07546024949215279776 79.59144639249682029458
